trial,ground_truth,predicted,correct,self_probe_latency_ms
0,active,idle,False,39.270566
1,idle,idle,True,50.175608
2,active,idle,False,45.343343
3,idle,idle,True,46.282618
4,active,idle,False,46.47224
5,idle,idle,True,39.74059
6,active,idle,False,42.378634
7,idle,idle,True,50.848833
8,active,idle,False,40.151908
9,idle,idle,True,43.554703
10,active,idle,False,45.525349
11,idle,idle,True,43.117905
12,active,idle,False,35.846781
13,idle,idle,True,39.827111
14,active,idle,False,37.791614
15,idle,idle,True,45.034719
16,active,idle,False,44.840252
17,idle,idle,True,40.871224
18,active,idle,False,40.384861
19,idle,idle,True,40.414137
20,active,idle,False,42.494883
21,idle,idle,True,41.097624
22,active,idle,False,45.872315
23,idle,idle,True,51.756186
24,active,idle,False,44.652144
25,idle,idle,True,44.913374
26,active,idle,False,50.352473
27,idle,idle,True,38.739435
28,active,idle,False,50.307384
29,idle,idle,True,46.718744
30,active,idle,False,41.619216
31,idle,idle,True,52.130198
32,active,idle,False,43.529228
33,idle,idle,True,40.078157
34,active,idle,False,42.239403
35,idle,idle,True,43.3488
36,active,idle,False,45.053775
37,idle,idle,True,53.254877
38,active,idle,False,42.237046
39,idle,idle,True,52.500469
40,active,idle,False,38.2082
41,idle,idle,True,50.296994
42,active,idle,False,41.435048
43,idle,idle,True,40.016609
44,active,idle,False,40.556372
45,idle,idle,True,52.84806
46,active,idle,False,42.862922
47,idle,idle,True,50.260179
48,active,idle,False,38.457799
49,idle,idle,True,40.869136
50,active,idle,False,46.072469
51,idle,idle,True,50.796473
52,active,idle,False,50.373321
53,idle,idle,True,49.32498
54,active,idle,False,43.996185
55,idle,idle,True,50.282313
56,active,idle,False,42.0847
57,idle,idle,True,49.171623
58,active,idle,False,41.748764
59,idle,idle,True,47.715554
60,active,idle,False,42.070838
61,idle,idle,True,50.330233
62,active,idle,False,42.57807
63,idle,active,False,68.648481
64,active,idle,False,48.714679
65,idle,idle,True,41.9664
66,active,idle,False,53.633372
67,idle,idle,True,43.503514
68,active,idle,False,40.972393
69,idle,idle,True,48.280469
70,active,idle,False,40.704101
71,idle,idle,True,43.388541
72,active,idle,False,42.628618
73,idle,idle,True,49.869966
74,active,idle,False,41.359534
75,idle,idle,True,39.848385
76,active,idle,False,48.669881
77,idle,idle,True,43.283755
78,active,idle,False,44.534442
79,idle,idle,True,41.154781
80,active,idle,False,44.822772
81,idle,idle,True,37.641293
82,active,idle,False,42.799996
83,idle,idle,True,39.769555
84,active,idle,False,53.88598
85,idle,idle,True,40.319735
86,active,idle,False,46.24549
87,idle,idle,True,41.559861
88,active,idle,False,48.639745
89,idle,idle,True,40.700297
90,active,idle,False,41.512773
91,idle,idle,True,44.113671
92,active,idle,False,50.714488
93,idle,idle,True,47.97757
94,active,idle,False,41.686919
95,idle,idle,True,48.611776
96,active,idle,False,40.359781
97,idle,idle,True,50.183577
98,active,idle,False,44.790417
99,idle,idle,True,47.151168
100,active,idle,False,49.781694
101,idle,idle,True,42.202631
102,active,idle,False,47.792589
103,idle,idle,True,41.355371
104,active,idle,False,39.532153
105,idle,idle,True,40.869546
106,active,idle,False,43.698674
107,idle,idle,True,44.434538
108,active,idle,False,41.565707
109,idle,idle,True,42.889088
110,active,idle,False,45.928759
111,idle,idle,True,39.538154
112,active,idle,False,40.122384
113,idle,idle,True,43.781253
114,active,idle,False,50.171649
115,idle,idle,True,41.141037
116,active,idle,False,40.550342
117,idle,idle,True,39.561055
118,active,idle,False,39.457505
119,idle,idle,True,42.362466
120,active,idle,False,49.638695
121,idle,idle,True,40.897606
122,active,idle,False,36.594822
123,idle,idle,True,40.270279
124,active,idle,False,41.457166
125,idle,idle,True,41.428097
126,active,idle,False,48.814657
127,idle,idle,True,48.193003
128,active,idle,False,48.185757
129,idle,idle,True,51.553515
130,active,idle,False,40.88509
131,idle,idle,True,46.810297
132,active,idle,False,47.030374
133,idle,idle,True,45.586679
134,active,idle,False,42.957942
135,idle,idle,True,44.537432
136,active,idle,False,42.158335
137,idle,idle,True,49.64266
138,active,idle,False,50.979979
139,idle,idle,True,49.520043
140,active,idle,False,53.841251
141,idle,idle,True,47.048069
142,active,idle,False,43.441182
143,idle,idle,True,56.552866
144,active,idle,False,53.94523
145,idle,idle,True,57.029189
146,active,idle,False,46.926073
147,idle,idle,True,45.527075
148,active,idle,False,45.151399
149,idle,idle,True,56.316283
