t_true_ms,t_release_ms,t_response_sent_ms,overshoot_ms,send_overhead_ms,spin_iters
38.910326999030076,150.00036699711927,150.13116799673298,0.00036699711927767886,0.1308009996137116,10238
34.29650399993989,150.00033699834603,150.17824299866334,0.0003369983460344006,0.1779060003173072,4048
34.62513799968292,150.0002860011591,150.12212800138514,0.00028600115911658897,0.12184200022602454,6596
51.252146000479115,150.00032299940358,150.17699699819786,0.0003229994035847117,0.17667399879428558,5197
50.807890998839866,150.00017900092644,150.1237000011315,0.0001790009264424075,0.1235210002050735,9471
40.24351400221349,150.00029799921322,150.14206799969543,0.00029799921322237743,0.1417700004822109,6120
33.50972000043839,150.00037400022848,150.32411200081697,0.0003740002284813304,0.32373800058849156,2527
40.125681000063196,150.00053699986893,150.182371999108,0.0005369998689330746,0.1818349992390722,4177
43.92825200193329,150.0005450034223,150.27546300188988,0.0005450034223086764,0.27491799846757203,5281
49.570335999305826,150.00055099881138,150.2005439979257,0.0005509988113827635,0.199992999114329,4630
58.188331000565086,150.0004560002708,150.24975100095617,0.0004560002707931776,0.2492950006853789,3638
63.76625000120839,150.00037900244934,150.16919000117923,0.0003790024493410815,0.1688109987298958,5129
63.01812899982906,150.00043699910748,150.15049000066938,0.0004369991074837376,0.1500530015619006,4856
48.501060999115,150.45056300004944,150.74479699978838,0.4505630000494476,0.2942339997389354,1851
53.22250200333656,150.00058599980548,150.26742100235424,0.0005859998054857929,0.2668350025487598,2510
53.8322030006384,150.00034300101106,150.18716800113907,0.0003430010110661019,0.1868250001280103,4272
68.24735999907716,150.0006369969924,150.1919309994264,0.0006369969924036045,0.19129400243400596,3014
72.92045600115671,150.0003610017302,150.17558700128575,0.0003610017302035917,0.17522599955555052,4301
68.6719199984509,150.0005620000593,150.14571899882867,0.0005620000592954089,0.14515699876938015,4774
56.67313600133639,150.00025300105335,152.0213399999193,0.00025300105335746004,2.0210869988659397,5260
60.78381800034549,150.00034100012272,150.19603399923653,0.0003410001227222015,0.19569299911381677,11545
60.51845600086381,150.0002430002496,150.12008499979856,0.00024300024961676492,0.11984199954895303,8264
68.70693400196615,150.00023399989004,150.13221300250734,0.00023399989004802002,0.13197900261729956,11964
66.7026299997815,150.00049700029194,150.37289999963832,0.0004970002919491012,0.37240299934637733,3483
66.8477229992277,150.00020699881134,150.13075699971523,0.00020699881134178533,0.13055000090389512,8590
65.19093699898804,150.00031700037653,150.16879399991012,0.00031700037653181745,0.16847699953359552,4333
52.080700999795226,150.00023099855753,150.11349899941706,0.00023099855753216936,0.11326800085953437,9412
72.41369400071562,150.00035299817682,150.12718999787467,0.00035299817682798995,0.12683699969784357,10909
80.55499000329291,150.00021400192054,150.12588200261234,0.00021400192054543687,0.12566800069180317,10456
46.454108000034466,150.0002209977538,150.1412959987647,0.00022099775379147424,0.1410750010109041,10341
61.106784000003245,150.00026800043997,150.13951900255051,0.00026800043997909917,0.13925100211054087,11025
52.001519998157164,150.0003499968443,150.1270589978958,0.0003499968443121393,0.12670900105149485,8358
44.749734002834884,150.00023500033421,150.13777800049866,0.00023500033421997024,0.13754300016444176,10929
42.975627999112476,150.00024999972084,150.1525509993371,0.0002499997208416094,0.15230099961627275,10865
41.15222800101037,150.00024800247047,150.12626400130102,0.000248002470476516,0.12601599883055314,11022
47.99252800148679,150.00024999972084,150.20101700065425,0.0002499997208416094,0.2007670009334106,10871
43.72063100163359,150.00030800001696,150.11771700301324,0.00030800001696307255,0.11740900299628265,9774
43.748134001361905,150.00025799963623,150.1602530006494,0.00025799963623840405,0.1599950010131579,6319
43.302232999849366,150.0004560002708,150.1427680013876,0.0004560002707931776,0.14231200111680664,7210
31.305440003052354,150.00024900291464,150.13529900170397,0.00024900291464846624,0.13504999878932722,10311
34.941096000693506,150.00030300143408,150.12275100161787,0.00030300143408212854,0.12244800018379465,9481
36.24320199742215,150.0002399989171,150.12736599965137,0.00023999891710091426,0.12712600073427893,10867
48.807850002049236,150.00025799963623,150.1284760015551,0.00025799963623840405,0.12821800191886723,8945
51.05202000049758,150.00030900046113,150.20337899841252,0.0003090004611350228,0.20306999795138836,6166
45.328037998842774,150.00022599997465,150.1329650018306,0.00022599997465122534,0.13273900185595267,9482
38.73058499812032,150.00051600145525,150.17589000126463,0.0005160014552585412,0.17537399980938062,5015
69.89064600202255,150.0002200009476,150.19794500040007,0.0002200009475983311,0.19772499945247546,9996
66.93738899775781,150.00020099978428,150.14064499700908,0.0002009997842888911,0.14044399722479284,10545
66.16299799861736,150.0002949978807,150.1553039997816,0.00029499788070652677,0.1550090019009076,8069
50.21843400027137,150.00029599832487,150.11525499721756,0.000295998324878477,0.11495899889268912,10371
51.33963800108177,150.00081100151874,150.41545599888195,0.0008110015187468012,0.4146449973632116,2526
54.63407099887263,150.00044100088417,150.2030730007391,0.0004410008841715385,0.20263199985492975,4400
37.906560999545036,150.00024199980544,150.1230249996297,0.0002419998054448147,0.12278299982426688,8611
47.20223099866416,150.00034499826143,150.1882509983261,0.0003449982614311953,0.18790600006468594,9727
45.636492999619804,150.00020599836716,150.12347199808573,0.0002059983671698351,0.12326599971856922,10964
60.4255380021641,150.00022200183594,150.1409850025084,0.00022200183594223155,0.1407630006724503,9480
59.04403300155536,150.00042300016503,150.23227200072142,0.0004230001650340487,0.23184900055639446,3046
43.57687200172222,150.00055900236475,150.22982700247667,0.0005590023647583653,0.22926800011191517,2156
36.763774001883576,150.00753000276745,150.20919300150126,0.007530002767458521,0.20166299873380922,9015
43.90479100038647,150.00072099792305,150.2351950002776,0.0007209979230593522,0.23447400235454552,1025
44.25487099797465,150.0005699999747,150.1921909984958,0.0005699999746922035,0.1916209985211026,3565
53.765325999847846,150.00079899982666,150.24453600199195,0.0007989998266622056,0.2437370021652896,3475
61.70528800066677,150.00024400069378,150.14531199994963,0.00024400069378871514,0.14506799925584346,10243
59.29266000021016,150.0002660031896,150.12864300297224,0.0002660031896140058,0.12837699978263117,11276
55.796537999412976,150.00668300126563,150.18830299959518,0.0066830012656338145,0.1816199983295519,7717
47.00904200217337,150.00020600200514,150.14763900035177,0.0002060020051486422,0.14743299834663048,10236
44.497388000309,150.00021400192054,150.13614900090033,0.00021400192054543687,0.135934998979792,10846
