adapter,gpu_clock_mem_mhz,gpu_clock_sm_mhz,gpu_gpu_temp_c,gpu_gpu_util_pct,gpu_mem_used_mib,gpu_mem_util_pct,gpu_power_w,http_status,latency_ms,state,trial,wall_timestamp_ns
med,8000,2370,58,9,7171.953125,7,27.518,200,29.96317,hot,0,1788421792846058618
med,8000,2370,58,9,7171.953125,8,31.792,200,84.479276,ram_evicted,0,1788421793431481465
med,8000,1455,59,24,7173.640625,14,33.405,200,85.08557,disk_evicted,0,1788421794171816400
med,8000,1545,58,0,7173.640625,1,31.317,200,37.408408,hot,1,1788421794503976538
med,8000,1545,58,14,7173.640625,8,24.763,200,89.805254,ram_evicted,1,1788421795079001296
med,8000,1545,58,28,7170.640625,14,23.962,200,97.289722,disk_evicted,1,1788421795838400446
med,8000,1545,58,26,7170.640625,14,24.514,200,38.377525,hot,2,1788421796180211767
med,7000,1545,59,28,7170.640625,16,24.006,200,87.203292,ram_evicted,2,1788421796710878192
med,7000,1140,58,33,7170.640625,14,21.785,200,96.689668,disk_evicted,2,1788421797468280100
med,8000,1080,58,37,7170.640625,16,20.004,200,55.133409,hot,3,1788421797816003361
med,6000,990,57,20,7170.078125,8,19.931,200,94.674633,ram_evicted,3,1788421798493860043
med,8000,1080,58,33,7169.828125,12,20.999,200,94.901773,disk_evicted,3,1788421799324435567
med,8000,1140,58,43,7161.828125,16,21.789,200,46.099855,hot,4,1788421799675706288
med,8000,1290,58,32,7159.453125,13,21.915,200,110.08102,ram_evicted,4,1788421800323596991
med,7000,1290,58,26,7156.078125,10,22.222,200,92.987172,disk_evicted,4,1788421801132679222
med,7000,1290,58,40,7156.078125,19,21.48,200,42.114924,hot,5,1788421801470924611
med,8000,1155,58,18,7156.078125,8,21.098,200,99.754305,ram_evicted,5,1788421802092483747
med,8000,1065,59,36,7156.078125,13,22.277,200,111.827463,disk_evicted,5,1788421802929064269
med,8000,1080,58,41,7156.078125,15,21.835,200,47.50661,hot,6,1788421803299232900
med,8000,1440,58,15,7156.078125,8,21.71,200,98.166846,ram_evicted,6,1788421803971114156
med,8000,1425,59,23,7156.078125,11,23.19,200,90.106248,disk_evicted,6,1788421804741049147
med,8000,1545,59,44,7156.078125,20,23.822,200,38.405136,hot,7,1788421805082867751
med,8000,1545,59,25,7156.078125,12,24.487,200,81.641176,ram_evicted,7,1788421805607643489
med,8000,1545,59,20,7156.078125,12,23.95,200,80.844279,disk_evicted,7,1788421806332747480
med,8000,1545,59,37,7156.078125,20,23.724,200,38.113871,hot,8,1788421806659056318
med,8000,1230,59,17,7156.078125,8,22.73,200,90.002613,ram_evicted,8,1788421807254561489
med,8000,1545,59,28,7156.078125,14,23.418,200,86.103332,disk_evicted,8,1788421807975334760
med,8000,1560,59,0,7156.078125,1,24.084,200,35.097993,hot,9,1788421808308483236
med,8000,1560,59,14,7156.078125,8,24.776,200,82.419855,ram_evicted,9,1788421808850371668
med,8000,1560,59,29,7156.078125,15,25.146,200,76.883041,disk_evicted,9,1788421809522410036
med,8000,1560,59,37,7156.078125,19,25.545,200,36.633589,hot,10,1788421809844880201
med,7000,1290,58,27,7156.078125,12,24.252,200,86.134493,ram_evicted,10,1788421810423175657
med,8000,1170,59,36,7156.078125,15,21.128,200,115.738362,disk_evicted,10,1788421811162910008
med,8000,1185,58,14,7156.078125,6,20.905,200,46.71407,hot,11,1788421811530471510
med,8000,1245,59,29,7156.078125,12,22.341,200,86.767016,ram_evicted,11,1788421812118242854
med,8000,1245,59,27,7156.078125,11,22.516,200,87.689869,disk_evicted,11,1788421812843946130
med,8000,1245,59,32,7156.078125,14,23.148,200,47.28409,hot,12,1788421813181880852
med,6000,1005,59,18,7167.140625,5,21.646,200,96.500813,ram_evicted,12,1788421813834387701
med,8000,1545,58,15,7167.140625,8,20.965,200,92.681093,disk_evicted,12,1788421814649698288
med,8000,1545,59,31,7167.265625,14,22.763,200,34.507811,hot,13,1788421814983991622
med,7000,1545,59,21,7167.265625,12,23.958,200,94.109548,ram_evicted,13,1788421815523487803
med,7000,1230,59,18,7167.265625,9,21.37,200,87.459841,disk_evicted,13,1788421816245823314
med,7000,1185,59,33,7167.265625,16,21.217,200,43.314541,hot,14,1788421816580880553
med,8000,1110,58,19,7167.328125,8,20.611,200,100.198568,ram_evicted,14,1788421817181320596
med,7000,1230,59,31,7173.390625,13,22.053,200,92.452972,disk_evicted,14,1788421817947764506
